Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506
2013-09-01,EIX,AEE,DOFSQ,AA,LYB,AXP,VZ,BA,CAT,JPM,CVX,KO,ABBV,DIS,1715651D,XOM,PSX,GE,HPQ,HD,IBM,JNJ,MCD,MRK,MMM,BAC,PFE,PG,T,TRV,RTX,ADI,WMT,CSCO,INTC,GM,MSFT,DG,CI,KMI,C,9876549D,AIG,HON,MO,IP,ABT,AMD,AFL,APD,ARG,1284849D,1752754D,AEP,HES,APC,ADM,GAS,ADP,AZO,APA,AVY,AVP,BHI,BALL,BK,BCR,BAX,BDX,BMS,BRK/B,BBY,HRB,BSX,BMY,BF/B,CTRA,CPB,KSU,CCL,LUMN,9876566D,FTRCQ,CLF,CLX,CMS,CCEP,CL,CMA,CA,CSC,CAG,ED,GLW,CSX,CMI,DHR,TGT,DE,D,DOV,1697067D,DUK,ETN,ECL,RVTY,2258717D,EMR,EOG,AON,ETR,EFX,EQT,1831877D,FDO,FDX,M,FMC,F,NEE,BEN,FCX,TGNA,GPS,GD,GIS,GPC,GWW,HAL,HOG,HAR,JOY,LHX,PEAK,HP,HSY,HRL,HOT,MDLZ,CNP,HUM,ITW,TT,IPG,IFF,9876544D,9990213D,1436513D,K,PRGO,KMB,KIM,ORCL,KSS,KR,LM,LEG,LEN,JEF,LLY,BBWI,LNC,L,LOW,XRX,HST,MMC,MAS,MAT,SPGI,MDT,CVS,MU,MSI,MUR,MYL,LH,THC,NWL,NEM,TFCFA,NKE,NI,NBL,NSC,ES,NOC,WFC,NUE,PVH,OXY,OMC,OKE,PCG,PH,PPL,CPPRQ,PEP,EXC,COP,PHM,PNW,PBI,PCL,PNC,PPG,1922150D,PCP,PGR,PEG,RTN,RHI,RDC,R,SWY,SCG,SLB,SCHW,SHW,SJM,SNA,SO,TFC,LUV,SWN,SWK,PSA,STI,SYY,1500785D,TER,ANDV,TXN,TXT,TMO,2078185D,TJX,GL,TSS,JCI,UNP,UNH,UNM,MRO,X,VAR,VTR,VFC,VNO,1566019D,VMC,WBA,GHC,WY,WHR,WMB,TEG,WEC,ADBE,AES,AMGN,AAPL,ADSK,CTAS,CMCSA,TAP,1683997D,KLAC,MKC,MOLX,JWN,PCAR,COST,SIAL,STJ,SYK,TSN,1541931D,AMAT,TWX,BBBYQ,CAH,CELG,CERN,CINF,CVC,DHI,FLS,EA,ESRX,EXPD,FAST,MTB,FI,FITB,1858968D,GILD,HAS,HBAN,WELL,BIIB,LLTC,RRC,NBR,NEBLQ,NTRS,PAYX,PBCT,PDCO,1684442D,QCOM,ROP,ROST,AN,SBUX,KEY,SPLS,STT,USB,GEN,KRFT,TROW,WM,PARA,AGN,WFM,STZ,XLNX,XRAY,ZION,DNRCQ,IVZ,INTU,MS,MCHP,CB,CHKAQ,JBL,ORLY,ALL,FLIR,EQR,BWA,NFX,VIAV,URBN,SPG,EMN,AVB,PRU,UPS,AIV,MCK,LMT,COR,CAM,COF,WAT,DLTR,DRI,SNDK,CTXS,GT,HIG,IRM,EL,LO,1518855D,PFG,ATI,SRCL,ETFC,ANF,NOV,DGX,ROK,AMT,REGN,AMZN,RL,BXP,APH,PXD,VLO,1927294D,WU,CHRW,ACN,YUM,PLD,FE,VRSN,PWR,BRCM,NVDA,MAR,SEE,CTSH,ISRG,CNX,AET,BTUUQ,RSG,EBAY,GS,SRE,MCO,1255459D,BKNG,FFIV,AKAM,QEP,RAI,SLM,DVN,GOOGL,RHT,HCBK,NFLX,A,ELV,CME,JNPR,2071296D,BLK,DTE,NDAQ,PM,TWC,COV,CRM,WINMQ,MET,1856613D,TPR,FLR,1806854D,EW,AMP,XEL,COL,FTI,ZBH,CBRE,MA,GME,KMX,ICE,FIS,CMG,MWV,POM,WYNN,1448062D,HSP,AIZ,NRG,GNW,RF,TDC,MOS,EXPE,DISCA,CF,VIAB,LDOS,TNL,1539941D,FSLR,VALPQ,MJN,1431816D,TEL,DFS,TRIP,KDP,SNI,V,CFN,XYL,MPC,WPX,WDC,OI,FOSL,LRCX,PNR,1288453D,PETM,STX,MAC,ALXN,NWSA,CCI,APTV,GRMN,ZTS,BMC,NTAP,DVA,,,,,,
2013-10-01,EIX,AEE,HPQ,DE,JOY,HRL,PVH,ROST,SPLS,URBN,DOFSQ,ROK,NVDA,DVN,A,COV,GME,AA,LYB,AXP,VZ,BA,CAT,JPM,CVX,KO,ABBV,DIS,1715651D,XOM,PSX,GE,HD,IBM,JNJ,MCD,MRK,MMM,BAC,PFE,PG,T,TRV,RTX,ADI,WMT,CSCO,INTC,GM,MSFT,DG,CI,KMI,C,9876549D,AIG,HON,MO,IP,ABT,AFL,APD,ARG,1284849D,1752754D,AEP,HES,APC,ADM,GAS,ADP,AZO,APA,AVY,AVP,BHI,BALL,BK,BCR,BAX,BDX,BMS,BRK/B,BBY,HRB,BSX,BMY,BF/B,CTRA,CPB,KSU,CCL,LUMN,9876566D,FTRCQ,CLF,CLX,CMS,CCEP,CL,CMA,CA,CSC,CAG,ED,GLW,CSX,CMI,DHR,TGT,D,DOV,1697067D,DUK,ETN,ECL,RVTY,2258717D,EMR,EOG,AON,ETR,EFX,EQT,1831877D,FDO,FDX,M,FMC,F,NEE,BEN,FCX,TGNA,GPS,GD,GIS,GPC,GWW,HAL,HOG,HAR,LHX,PEAK,HP,HSY,HOT,MDLZ,CNP,HUM,ITW,TT,IPG,IFF,9876544D,9990213D,1436513D,K,PRGO,KMB,KIM,ORCL,KSS,KR,LM,LEG,LEN,JEF,LLY,BBWI,LNC,L,LOW,XRX,HST,MMC,MAS,MAT,SPGI,MDT,CVS,MU,MSI,MUR,MYL,LH,THC,NWL,NEM,TFCFA,NKE,NI,NBL,NSC,ES,NOC,WFC,NUE,OXY,OMC,OKE,PCG,PH,PPL,CPPRQ,PEP,EXC,COP,PHM,PNW,PBI,PCL,PNC,PPG,1922150D,PCP,PGR,PEG,RTN,RHI,RDC,R,SWY,SCG,SLB,SCHW,SHW,SJM,AME,SNA,SO,TFC,LUV,SWN,SWK,PSA,STI,SYY,1500785D,TER,ANDV,TXN,TXT,TMO,2078185D,TJX,GL,TSS,JCI,UNP,UNH,UNM,MRO,X,VAR,VTR,VFC,VNO,1566019D,VMC,WBA,GHC,WY,WHR,WMB,TEG,WEC,ADBE,AES,AMGN,AAPL,ADSK,CTAS,CMCSA,TAP,1683997D,KLAC,MKC,MOLX,JWN,PCAR,COST,SIAL,STJ,SYK,TSN,1541931D,AMAT,TWX,BBBYQ,CAH,CELG,CERN,CINF,CVC,DHI,FLS,EA,ESRX,EXPD,FAST,MTB,FI,FITB,1858968D,GILD,HAS,HBAN,WELL,BIIB,LLTC,RRC,NBR,NEBLQ,NTRS,PAYX,PBCT,PDCO,1684442D,QCOM,ROP,AN,SBUX,KEY,STT,USB,GEN,KRFT,TROW,WM,PARA,AGN,WFM,STZ,XLNX,XRAY,ZION,DNRCQ,IVZ,INTU,MS,MCHP,CB,CHKAQ,JBL,ORLY,ALL,FLIR,EQR,BWA,NFX,VIAV,SPG,EMN,AVB,PRU,UPS,AIV,MCK,LMT,COR,CAM,COF,WAT,DLTR,DRI,SNDK,NTAP,CTXS,GT,DVA,HIG,IRM,EL,LO,1518855D,PFG,ATI,SRCL,ETFC,ANF,NOV,DGX,AMT,REGN,AMZN,RL,BXP,APH,PXD,VLO,1927294D,WU,CHRW,ACN,YUM,PLD,FE,VRSN,PWR,BRCM,MAR,SEE,CTSH,ISRG,CNX,AET,BTUUQ,RSG,EBAY,GS,SRE,MCO,1255459D,BKNG,FFIV,AKAM,QEP,RAI,SLM,GOOGL,RHT,HCBK,NFLX,ELV,CME,JNPR,2071296D,BLK,DTE,NDAQ,PM,TWC,CRM,WINMQ,MET,1856613D,TPR,FLR,1806854D,EW,AMP,XEL,COL,FTI,ZBH,CBRE,MA,KMX,ICE,FIS,CMG,MWV,POM,WYNN,1448062D,HSP,AIZ,NRG,GNW,RF,TDC,MOS,EXPE,DISCA,CF,VIAB,TNL,1539941D,FSLR,VALPQ,MJN,1431816D,TEL,DFS,TRIP,KDP,SNI,V,CFN,XYL,MPC,WPX,WDC,OI,FOSL,LRCX,PNR,1288453D,VRTX,DAL,PETM,STX,MAC,ALXN,NWSA,CCI,APTV,GRMN,ZTS,,,,,,
2013-11-01,EIX,AEE,HPQ,DE,JOY,HRL,PVH,ROST,SPLS,URBN,DOFSQ,ROK,NVDA,DVN,A,COV,GME,AA,LYB,AXP,VZ,BA,CAT,JPM,CVX,KO,ABBV,DIS,1715651D,XOM,PSX,GE,HD,IBM,JNJ,MCD,MRK,MMM,BAC,PFE,PG,T,TRV,RTX,ADI,WMT,CSCO,INTC,GM,MSFT,DG,CI,KMI,C,9876549D,AIG,HON,MO,IP,ABT,AFL,APD,ARG,1284849D,1752754D,AEP,HES,APC,ADM,GAS,ADP,AZO,APA,AVY,AVP,BHI,BALL,BK,BCR,BAX,BDX,BMS,BRK/B,BBY,HRB,BSX,BMY,BF/B,CTRA,CPB,KSU,CCL,LUMN,9876566D,FTRCQ,CLF,CLX,CMS,CCEP,CL,CMA,CA,CSC,CAG,ED,GLW,CSX,CMI,DHR,TGT,D,DOV,1697067D,DUK,ETN,ECL,RVTY,2258717D,EMR,EOG,AON,ETR,EFX,EQT,1831877D,FDO,FDX,M,FMC,F,NEE,BEN,FCX,TGNA,GPS,GD,GIS,GPC,GWW,HAL,HOG,HAR,LHX,PEAK,HP,HSY,HOT,MDLZ,CNP,HUM,ITW,TT,IPG,IFF,9876544D,9990213D,1436513D,K,PRGO,KMB,KIM,ORCL,KSS,KR,LM,LEG,LEN,JEF,LLY,BBWI,LNC,L,LOW,XRX,HST,MMC,MAS,MAT,SPGI,MDT,CVS,MU,MSI,MUR,MYL,LH,THC,NWL,NEM,TFCFA,NKE,NI,NBL,NSC,ES,NOC,WFC,NUE,OXY,OMC,OKE,PCG,PH,PPL,CPPRQ,PEP,EXC,COP,PHM,PNW,PBI,PCL,PNC,PPG,1922150D,PCP,PGR,PEG,RTN,RHI,RDC,R,SWY,SCG,SLB,SCHW,SHW,SJM,AME,SNA,SO,TFC,LUV,SWN,SWK,PSA,STI,SYY,1500785D,TER,ANDV,TXN,TXT,TMO,2078185D,TJX,GL,TSS,JCI,UNP,UNH,UNM,MRO,X,VAR,VTR,VFC,VNO,1566019D,VMC,WBA,GHC,WY,WHR,WMB,TEG,WEC,ADBE,AES,AMGN,AAPL,ADSK,CTAS,CMCSA,TAP,MAR,KLAC,MKC,MOLX,JWN,PCAR,COST,SIAL,STJ,SYK,TSN,1541931D,AMAT,TWX,BBBYQ,CAH,CELG,CERN,CINF,CVC,DHI,FLS,EA,ESRX,EXPD,FAST,MTB,FI,FITB,1858968D,GILD,HAS,HBAN,WELL,BIIB,LLTC,RRC,NBR,NEBLQ,NTRS,PAYX,PBCT,PDCO,1684442D,QCOM,ROP,AN,SBUX,KEY,STT,USB,GEN,KRFT,TROW,WM,PARA,AGN,WFM,STZ,XLNX,XRAY,ZION,DNRCQ,IVZ,INTU,MS,MCHP,CB,CHKAQ,JBL,ORLY,ALL,FLIR,EQR,BWA,NFX,VIAV,SPG,EMN,AVB,PRU,UPS,AIV,MCK,LMT,COR,CAM,COF,WAT,DLTR,DRI,SNDK,NTAP,CTXS,GT,DVA,HIG,IRM,EL,LO,1518855D,PFG,ATI,SRCL,ETFC,ANF,NOV,DGX,AMT,REGN,AMZN,RL,BXP,APH,PXD,VLO,1927294D,WU,CHRW,ACN,YUM,PLD,FE,VRSN,PWR,BRCM,SEE,CTSH,ISRG,CNX,AET,BTUUQ,RSG,EBAY,GS,SRE,MCO,1255459D,BKNG,FFIV,AKAM,QEP,RAI,SLM,GOOGL,RHT,HCBK,NFLX,ELV,CME,JNPR,2071296D,BLK,DTE,NDAQ,PM,TWC,CRM,WINMQ,MET,1856613D,TPR,FLR,1806854D,EW,AMP,XEL,COL,FTI,ZBH,CBRE,MA,KMX,ICE,FIS,CMG,MWV,POM,WYNN,1448062D,HSP,AIZ,NRG,GNW,RF,TDC,MOS,EXPE,DISCA,CF,VIAB,TNL,1539941D,FSLR,VALPQ,MJN,1431816D,TEL,DFS,TRIP,KDP,SNI,V,CFN,XYL,MPC,WPX,RIG,WDC,OI,FOSL,LRCX,PNR,1288453D,VRTX,DAL,PETM,STX,MAC,ALXN,NWSA,CCI,APTV,GRMN,ZTS,,,,,,
2013-12-01,EIX,AEE,HPQ,DE,JOY,HRL,PVH,ROST,SPLS,URBN,SNDK,DOFSQ,ROK,NVDA,DVN,A,COV,GME,VIAB,AA,LYB,AXP,VZ,BA,CAT,JPM,CVX,KO,ABBV,DIS,1715651D,XOM,PSX,GE,HD,IBM,JNJ,MCD,MRK,MMM,BAC,PFE,PG,T,TRV,RTX,ADI,WMT,CSCO,INTC,GM,MSFT,DG,CI,KMI,C,9876549D,AIG,HON,MO,IP,ABT,AFL,APD,ARG,1284849D,1752754D,AEP,HES,APC,ADM,GAS,ADP,AZO,APA,AVY,AVP,BHI,BALL,BK,BCR,BAX,BDX,BMS,BRK/B,BBY,HRB,BSX,BMY,BF/B,CTRA,CPB,KSU,CCL,LUMN,9876566D,FTRCQ,CLF,CLX,CMS,CCEP,CL,CMA,CA,CSC,CAG,ED,GLW,CSX,CMI,DHR,TGT,D,DOV,1697067D,DUK,ETN,ECL,RVTY,2258717D,EMR,EOG,AON,ETR,EFX,EQT,1831877D,FDO,FDX,M,FMC,F,NEE,BEN,FCX,TGNA,GPS,GD,GIS,GPC,GWW,HAL,HOG,HAR,LHX,PEAK,HP,HSY,HOT,MDLZ,CNP,HUM,ITW,TT,IPG,IFF,9876544D,9990213D,1436513D,K,PRGO,KMB,KIM,ORCL,KSS,KR,LM,LEG,LEN,JEF,LLY,BBWI,LNC,L,LOW,XRX,HST,MMC,MAS,MAT,SPGI,MDT,CVS,MU,MSI,MUR,MYL,LH,THC,NWL,NEM,TFCFA,NKE,NI,NBL,NSC,ES,NOC,WFC,NUE,OXY,OMC,OKE,PCG,PH,PPL,CPPRQ,PEP,EXC,COP,PHM,PNW,PBI,PCL,PNC,PPG,1922150D,PCP,PGR,PEG,RTN,RHI,RDC,R,SWY,SCG,SLB,SCHW,SHW,SJM,AME,SNA,SO,TFC,LUV,SWN,SWK,PSA,STI,SYY,1500785D,TER,ANDV,TXN,TXT,TMO,2078185D,TJX,GL,TSS,JCI,UNP,UNH,UNM,MRO,X,VAR,VTR,VFC,VNO,1566019D,VMC,WBA,GHC,WY,WHR,WMB,TEG,WEC,ADBE,AES,AMGN,AAPL,ADSK,CTAS,CMCSA,TAP,MAR,KLAC,MKC,MOLX,JWN,PCAR,COST,SIAL,STJ,SYK,TSN,1541931D,AMAT,TWX,BBBYQ,CAH,CELG,CERN,CINF,CVC,DHI,FLS,EA,ESRX,EXPD,FAST,MTB,FI,FITB,1858968D,GILD,HAS,HBAN,WELL,BIIB,LLTC,RRC,NBR,NEBLQ,NTRS,PAYX,PBCT,PDCO,1684442D,QCOM,ROP,AN,SBUX,KEY,STT,USB,GEN,KRFT,TROW,WM,PARA,AGN,WFM,STZ,XLNX,XRAY,ZION,DNRCQ,IVZ,INTU,MS,MCHP,CB,CHKAQ,JBL,ORLY,ALL,FLIR,EQR,BWA,NFX,VIAV,SPG,EMN,AVB,PRU,UPS,AIV,MCK,LMT,COR,CAM,COF,WAT,DLTR,DRI,NTAP,CTXS,GT,DVA,HIG,IRM,EL,LO,1518855D,PFG,ATI,SRCL,ETFC,ANF,NOV,DGX,AMT,REGN,AMZN,RL,BXP,APH,PXD,VLO,1927294D,WU,CHRW,ACN,YUM,PLD,FE,VRSN,PWR,BRCM,SEE,CTSH,ISRG,CNX,AET,BTUUQ,RSG,EBAY,GS,SRE,MCO,1255459D,BKNG,FFIV,AKAM,QEP,RAI,SLM,GOOGL,RHT,HCBK,NFLX,ELV,CME,JNPR,BLK,DTE,NDAQ,PM,TWC,CRM,WINMQ,MET,1856613D,TPR,FLR,1806854D,EW,AMP,XEL,COL,FTI,ZBH,CBRE,MA,KMX,ICE,FIS,CMG,MWV,POM,WYNN,1448062D,HSP,AIZ,NRG,GNW,RF,TDC,MOS,EXPE,DISCA,CF,TNL,1539941D,FSLR,VALPQ,MJN,1431816D,TEL,DFS,TRIP,KDP,SNI,V,CFN,XYL,MPC,WPX,RIG,WDC,OI,FOSL,LRCX,PNR,1288453D,VRTX,DAL,PETM,STX,MAC,ALXN,NWSA,CCI,APTV,CPRI,GRMN,ZTS,,,,,,
2014-01-01,EIX,AEE,AA,LYB,AXP,BA,CAT,JPM,CVX,KO,ABBV,DIS,1715651D,XOM,PSX,GE,HPQ,HD,IBM,JNJ,MCD,MRK,MMM,BAC,PFE,PG,T,TRV,RTX,ADI,WMT,CSCO,INTC,MSFT,DG,CI,KMI,C,AIG,HON,MO,IP,ABT,AFL,APD,ARG,1284849D,1752754D,AEP,HES,APC,ADM,GAS,ADP,AZO,APA,AVY,AVP,BHI,BALL,BK,BCR,BAX,BDX,BMS,BRK/B,BBY,HRB,BSX,BMY,BF/B,CTRA,CPB,KSU,CCL,LUMN,9876566D,FTRCQ,CLF,CLX,CMS,CCEP,CL,CMA,CA,CSC,CAG,ED,GLW,CSX,CMI,DHR,TGT,DE,D,DOV,1697067D,DUK,ETN,ECL,RVTY,2258717D,EMR,EOG,AON,ETR,EFX,EQT,1831877D,FDO,FDX,M,FMC,F,NEE,BEN,FCX,TGNA,GPS,GD,GIS,GPC,GWW,HAL,HOG,HAR,JOY,LHX,PEAK,HP,HSY,HRL,HOT,MDLZ,CNP,HUM,ITW,TT,IPG,IFF,9876544D,9990213D,1436513D,K,PRGO,KMB,KIM,ORCL,KSS,KR,LM,LEG,JEF,LLY,BBWI,LNC,L,LOW,XRX,HST,MMC,MAS,MAT,SPGI,MDT,CVS,MU,MSI,MUR,MYL,LH,THC,NWL,NEM,TFCFA,NKE,NI,NBL,NSC,ES,NOC,WFC,NUE,PVH,OXY,OMC,OKE,PCG,PH,PPL,PEP,EXC,COP,PHM,PNW,PBI,PCL,PNC,PPG,1922150D,PCP,PGR,PEG,RTN,RHI,RDC,R,SCG,SLB,SCHW,SHW,SJM,AME,SNA,SO,TFC,LUV,SWN,SWK,PSA,STI,SYY,1500785D,ANDV,TXN,TXT,2078185D,TJX,GL,TSS,JCI,UNP,UNH,UNM,MRO,X,VAR,VTR,VFC,VNO,VMC,WBA,GHC,WY,WHR,WMB,TEG,WEC,ADBE,AES,AMGN,AAPL,ADSK,CTAS,CMCSA,TAP,MAR,KLAC,MKC,JWN,PCAR,COST,SIAL,STJ,SYK,TSN,1541931D,AMAT,TWX,BBBYQ,CAH,CELG,CERN,CINF,CVC,DHI,FLS,EA,ESRX,EXPD,FAST,MTB,FI,FITB,1858968D,GILD,HAS,WELL,BIIB,LLTC,RRC,NBR,NEBLQ,NTRS,PAYX,PBCT,PDCO,1684442D,QCOM,ROP,ROST,AN,SBUX,KEY,SPLS,STT,USB,GEN,KRFT,TROW,WM,PARA,AGN,WFM,STZ,XLNX,XRAY,ZION,DNRCQ,IVZ,INTU,MS,MCHP,CB,CHKAQ,JBL,ORLY,ALL,FLIR,EQR,BWA,NFX,URBN,SPG,EMN,AVB,PRU,UPS,AIV,MCK,LMT,COR,COF,WAT,DLTR,DRI,SNDK,DOFSQ,NTAP,CTXS,GT,DVA,HIG,IRM,EL,LO,1518855D,PFG,ATI,SRCL,ETFC,NOV,DGX,ROK,AMT,REGN,AMZN,RL,BXP,APH,PXD,VLO,1927294D,WU,CHRW,ACN,YUM,PLD,FE,VRSN,PWR,BRCM,NVDA,SEE,ISRG,CNX,AET,BTUUQ,RSG,EBAY,GS,SRE,MCO,BKNG,FFIV,AKAM,QEP,RAI,SLM,DVN,GOOGL,RHT,HCBK,ALLE,NFLX,A,ELV,CME,JNPR,BLK,DTE,NDAQ,PM,TWC,COV,CRM,WINMQ,MET,1856613D,TPR,FLR,1806854D,EW,AMP,XEL,COL,FTI,ZBH,CBRE,GME,KMX,ICE,FIS,CMG,MWV,POM,WYNN,1448062D,HSP,AIZ,NRG,GNW,RF,TDC,EXPE,DISCA,CF,VIAB,TNL,1539941D,FSLR,VALPQ,MJN,1431816D,TEL,DFS,TRIP,KDP,SNI,V,CFN,XYL,MPC,WPX,RIG,GGP,WDC,OI,FOSL,LRCX,MHK,PNR,1288453D,VRTX,META,DAL,PETM,STX,MAC,ALXN,NWSA,CCI,APTV,CPRI,BFH,GRMN,ZTS,VZ,GM,9876549D,LEN,SWY,TMO,1566019D,HBAN,CAM,CTSH,1255459D,MA,MOS,,,,,,
2014-02-01,EIX,AEE,AA,LYB,AXP,BA,CAT,JPM,CVX,KO,ABBV,DIS,1715651D,XOM,PSX,GE,HPQ,HD,IBM,JNJ,MCD,MRK,MMM,BAC,PFE,PG,T,TRV,RTX,ADI,WMT,CSCO,INTC,MSFT,DG,CI,KMI,C,AIG,HON,MO,IP,ABT,AFL,APD,ARG,1284849D,1752754D,AEP,HES,APC,ADM,GAS,ADP,AZO,APA,AVY,AVP,BHI,BALL,BK,BCR,BAX,BDX,BMS,BRK/B,BBY,HRB,BSX,BMY,BF/B,CTRA,CPB,KSU,CCL,LUMN,9876566D,FTRCQ,CLF,CLX,CMS,CCEP,CL,CMA,CA,CSC,CAG,ED,GLW,CSX,CMI,DHR,TGT,DE,D,DOV,1697067D,DUK,ETN,ECL,RVTY,2258717D,EMR,EOG,AON,ETR,EFX,EQT,1831877D,FDO,FDX,M,FMC,F,NEE,BEN,FCX,TGNA,GPS,GD,GIS,GPC,GWW,HAL,HOG,HAR,JOY,LHX,PEAK,HP,HSY,HRL,HOT,MDLZ,CNP,HUM,ITW,TT,IPG,IFF,9876544D,9990213D,1436513D,K,PRGO,KMB,KIM,ORCL,KSS,KR,LM,LEG,JEF,LLY,BBWI,LNC,L,LOW,XRX,HST,MMC,MAS,MAT,SPGI,MDT,CVS,MU,MSI,MUR,MYL,LH,THC,NWL,NEM,TFCFA,NKE,NI,NBL,NSC,ES,NOC,WFC,NUE,PVH,OXY,OMC,OKE,PCG,PH,PPL,PEP,EXC,COP,PHM,PNW,PBI,PCL,PNC,PPG,1922150D,PCP,PGR,PEG,RTN,RHI,RDC,R,SCG,SLB,SCHW,SHW,SJM,AME,SNA,SO,TFC,LUV,SWN,SWK,PSA,STI,SYY,1500785D,ANDV,TXN,TXT,2078185D,TJX,GL,TSS,JCI,UNP,UNH,UNM,MRO,X,VAR,VTR,VFC,VNO,VMC,WBA,GHC,WY,WHR,WMB,TEG,WEC,ADBE,AES,AMGN,AAPL,ADSK,CTAS,CMCSA,TAP,MAR,KLAC,MKC,JWN,PCAR,COST,SIAL,STJ,SYK,TSN,1541931D,AMAT,TWX,BBBYQ,CAH,CELG,CERN,CINF,CVC,DHI,FLS,EA,ESRX,EXPD,FAST,MTB,FI,FITB,1858968D,GILD,HAS,WELL,BIIB,LLTC,RRC,NBR,NEBLQ,NTRS,PAYX,PBCT,PDCO,1684442D,QCOM,ROP,ROST,AN,SBUX,KEY,SPLS,STT,USB,GEN,KRFT,TROW,WM,PARA,AGN,WFM,STZ,XLNX,XRAY,ZION,DNRCQ,IVZ,INTU,MS,MCHP,CB,CHKAQ,JBL,ORLY,ALL,FLIR,EQR,BWA,NFX,URBN,SPG,EMN,AVB,PRU,UPS,AIV,MCK,LMT,COR,COF,WAT,DLTR,DRI,SNDK,DOFSQ,NTAP,CTXS,GT,DVA,HIG,IRM,EL,LO,1518855D,PFG,ATI,SRCL,ETFC,NOV,DGX,ROK,AMT,REGN,AMZN,RL,BXP,APH,PXD,VLO,1927294D,WU,CHRW,ACN,YUM,PLD,FE,VRSN,PWR,BRCM,NVDA,SEE,ISRG,CNX,AET,BTUUQ,RSG,EBAY,GS,SRE,MCO,BKNG,FFIV,AKAM,QEP,RAI,SLM,DVN,GOOGL,RHT,HCBK,ALLE,NFLX,A,ELV,CME,JNPR,BLK,DTE,NDAQ,PM,TWC,COV,CRM,WINMQ,MET,1856613D,TPR,FLR,1806854D,EW,AMP,XEL,COL,FTI,ZBH,CBRE,MA,GME,KMX,ICE,FIS,CMG,MWV,POM,WYNN,1448062D,HSP,AIZ,NRG,GNW,RF,TDC,EXPE,DISCA,CF,VIAB,TNL,1539941D,FSLR,VALPQ,MJN,1431816D,TEL,DFS,TRIP,KDP,SNI,V,CFN,XYL,MPC,WPX,TSCO,RIG,GGP,WDC,OI,FOSL,LRCX,MHK,PNR,1288453D,VRTX,META,DAL,PETM,STX,MAC,ALXN,NWSA,CCI,APTV,CPRI,BFH,GRMN,ZTS,VZ,GM,9876549D,LEN,SWY,TMO,1566019D,HBAN,CAM,CTSH,MOS,,,,,,
